region,date,positivity_rate,test_count
AZ,2024-03-11,0.20093457943925233,214
AZ,2024-03-12,0.1902439024390244,205
AZ,2024-03-13,0.18407960199004975,201
AZ,2024-03-14,0.18316831683168316,202
AZ,2024-03-15,0.17475728155339806,206
AZ,2024-03-16,0.16080402010050251,199
AZ,2024-03-17,0.15897435897435896,195
AZ,2024-03-18,0.1407035175879397,199
AZ,2024-03-19,0.1326530612244898,196
AZ,2024-03-20,0.15736040609137056,197
AZ,2024-03-21,0.20408163265306123,196
AZ,2024-03-22,0.22110552763819097,199
AZ,2024-03-23,0.22772277227722773,202
AZ,2024-03-24,0.2146341463414634,205
AZ,2024-03-25,0.23036649214659685,191
AZ,2024-03-26,0.21621621621621623,185
AZ,2024-03-27,0.2111111111111111,180
AZ,2024-03-28,0.16071428571428573,168
AZ,2024-03-29,0.15723270440251572,159
AZ,2024-03-30,0.17391304347826086,161
AZ,2024-03-31,0.16129032258064516,155
AZ,2024-04-01,0.14465408805031446,159
AZ,2024-04-02,0.16233766233766234,154
AZ,2024-04-03,0.17142857142857143,140
AZ,2024-04-04,0.16911764705882354,136
AZ,2024-04-05,0.15441176470588236,
AZ,2024-04-06,0.13385826771653545,127
AZ,2024-04-07,0.15625,128
AZ,2024-04-08,0.1724137931034483,116
AZ,2024-04-09,0.1826086956521739,115
AZ,2024-04-10,0.17886178861788618,123
AZ,2024-04-11,0.19083969465648856,131
AZ,2024-04-12,0.1984732824427481,
AZ,2024-04-13,0.21804511278195488,133
AZ,2024-04-14,0.2109375,128
AZ,2024-04-15,0.22058823529411764,136
AZ,2024-04-16,0.19424460431654678,139
AZ,2024-04-17,0.16551724137931034,145
AZ,2024-04-18,0.15492957746478872,142
AZ,2024-04-19,0.17123287671232876,146
AZ,2024-04-20,0.15753424657534246,
AZ,2024-04-21,0.16783216783216784,143
AZ,2024-04-22,0.15827338129496402,139
AZ,2024-04-23,0.15328467153284672,137
AZ,2024-04-24,0.17777777777777778,135
AZ,2024-04-25,0.16058394160583941,137
AZ,2024-04-26,0.1702127659574468,141
AZ,2024-04-27,0.16296296296296298,135
AZ,2024-04-28,0.1956521739130435,138
AZ,2024-04-29,0.17333333333333334,150
AZ,2024-04-30,0.1780821917808219,146
AZ,2024-05-01,0.18705035971223022,139
AZ,2024-05-02,0.19402985074626866,134
AZ,2024-05-03,0.16176470588235295,136
AZ,2024-05-04,0.1875,144
AZ,2024-05-05,0.1388888888888889,
AZ,2024-05-06,0.14728682170542637,129
AZ,2024-05-07,0.17424242424242425,132
AZ,2024-05-08,0.18045112781954886,133
AZ,2024-05-09,0.19402985074626866,134
AZ,2024-05-10,0.23387096774193547,124
AZ,2024-05-11,0.1984732824427481,131
AZ,2024-05-12,0.23880597014925373,134
AZ,2024-05-13,0.22695035460992907,141
AZ,2024-05-14,0.21379310344827587,145
AZ,2024-05-15,0.19463087248322147,149
AZ,2024-05-16,0.2080536912751678,
AZ,2024-05-17,0.2,155
AZ,2024-05-18,0.24025974025974026,154
AZ,2024-05-19,0.22012578616352202,159
AZ,2024-05-21,0.2653061224489796,147
AZ,2024-05-22,0.25,148
AZ,2024-05-23,0.2550335570469799,149
AZ,2024-05-24,0.2357142857142857,140
AZ,2024-05-25,0.2028985507246377,138
AZ,2024-05-26,0.22535211267605634,142
AZ,2024-05-27,0.20967741935483872,124
AZ,2024-05-28,0.1865671641791045,134
AZ,2024-05-29,0.2,145
AZ,2024-05-30,0.24516129032258063,155
AZ,2024-05-31,0.288135593220339,177
AZ,2024-06-01,0.30386740331491713,181
AZ,2024-06-02,0.28651685393258425,178
AZ,2024-06-03,0.28292682926829266,205
AZ,2024-06-04,0.33816425120772947,207
AZ,2024-06-05,0.37037037037037035,189
AZ,2024-06-06,0.34196891191709844,193
AZ,2024-06-07,0.3155080213903743,187
AZ,2024-06-08,0.32085561497326204,
AZ,2024-06-09,0.34444444444444444,180
AZ,2024-06-10,0.3776595744680851,188
AZ,2024-06-11,0.35638297872340424,
AZ,2024-06-12,0.3864734299516908,207
AZ,2024-06-13,0.40865384615384615,208
AZ,2024-06-14,0.40454545454545454,220
AZ,2024-06-15,0.38961038961038963,231
AZ,2024-06-16,0.3983739837398374,246
AZ,2024-06-17,0.405982905982906,234
AZ,2024-06-18,0.4219409282700422,237
AZ,2024-06-19,0.39316239316239315,234
AZ,2024-06-20,,
AZ,2024-06-21,0.4298642533936652,221
AZ,2024-06-22,0.4567307692307692,208
AZ,2024-06-23,0.4682926829268293,205
AZ,2024-06-24,0.4835680751173709,213
AZ,2024-06-25,0.4669811320754717,212
AZ,2024-06-26,0.5,210
AZ,2024-06-27,0.4873096446700508,197
AZ,2024-06-28,0.46568627450980393,204
AZ,2024-06-29,0.45714285714285713,210
AZ,2024-06-30,0.4232558139534884,215
AZ,2024-07-01,0.38967136150234744,213
AZ,2024-07-02,0.411214953271028,214
AZ,2024-07-03,0.3872549019607843,204
AZ,2024-07-04,0.3945945945945946,185
AZ,2024-07-05,0.4067796610169492,177
AZ,2024-07-06,0.4161849710982659,173
AZ,2024-07-07,0.4556213017751479,169
AZ,2024-07-08,0.4235294117647059,170
AZ,2024-07-09,0.37777777777777777,180
AZ,2024-07-10,0.38235294117647056,204
AZ,2024-07-11,0.375,232
AZ,2024-07-12,0.37349397590361444,249
AZ,2024-07-13,0.3543307086614173,254
AZ,2024-07-14,0.32669322709163345,251
AZ,2024-07-15,0.34375,256
AZ,2024-07-16,0.3524590163934426,244
AZ,2024-07-17,0.357429718875502,249
AZ,2024-07-18,0.390625,256
AZ,2024-07-19,0.3659574468085106,235
AZ,2024-07-20,0.3617021276595745,
AZ,2024-07-21,0.36403508771929827,228
AZ,2024-07-22,0.3723849372384937,239
AZ,2024-07-23,0.37037037037037035,243
AZ,2024-07-24,0.3682008368200837,239
AZ,2024-07-25,0.3406113537117904,229
AZ,2024-07-26,0.36065573770491804,244
AZ,2024-07-27,0.3807531380753138,239
AZ,2024-07-28,0.4065040650406504,246
AZ,2024-07-29,0.412,250
AZ,2024-07-30,0.4092664092664093,259
AZ,2024-07-31,0.42168674698795183,249
AZ,2024-08-01,0.4331983805668016,247
AZ,2024-08-02,0.42913385826771655,254
AZ,2024-08-03,0.4496124031007752,258
AZ,2024-08-04,0.4367816091954023,261
AZ,2024-08-05,0.4251968503937008,254
AZ,2024-08-06,0.4225941422594142,239
AZ,2024-08-07,0.3939393939393939,231
AZ,2024-08-08,0.3717948717948718,234
AZ,2024-08-09,0.3672566371681416,226
AZ,2024-08-10,0.33771929824561403,228
AZ,2024-08-11,0.3232758620689655,232
AZ,2024-08-12,0.3302752293577982,218
AZ,2024-08-13,0.3277310924369748,238
AZ,2024-08-14,0.32142857142857145,252
AZ,2024-08-15,0.3231939163498099,263
AZ,2024-08-16,0.31654676258992803,278
AZ,2024-08-17,0.3181818181818182,286
AZ,2024-08-18,0.31690140845070425,284
AZ,2024-08-19,0.32653061224489793,294
AZ,2024-08-20,0.33797909407665505,287
AZ,2024-08-21,0.3651315789473684,304
AZ,2024-08-22,0.3746130030959752,323
AZ,2024-08-23,0.3903225806451613,310
AZ,2024-08-24,0.39473684210526316,304
AZ,2024-08-25,0.4012738853503185,314
AZ,2024-08-26,0.39221556886227543,334
AZ,2024-08-27,0.37393767705382436,353
AZ,2024-08-28,0.35964912280701755,342
AZ,2024-08-29,0.35294117647058826,323
AZ,2024-08-30,0.3425076452599388,327
AZ,2024-08-31,0.3333333333333333,318
AZ,2024-09-01,0.3194888178913738,313
AZ,2024-09-02,0.31007751937984496,258
AZ,2024-09-03,0.3524590163934426,244
AZ,2024-09-04,0.36254980079681276,251
AZ,2024-09-05,0.3492063492063492,252
AZ,2024-09-06,0.36283185840707965,226
AZ,2024-09-07,0.36363636363636365,231
AZ,2024-09-08,0.36199095022624433,221
AZ,2024-09-09,0.34285714285714286,245
AZ,2024-09-10,0.3155737704918033,244
AZ,2024-09-11,0.28879310344827586,232
AZ,2024-09-12,0.2645739910313901,223
AZ,2024-09-13,0.24680851063829787,235
AZ,2024-09-14,0.2375,240
AZ,2024-09-15,0.24696356275303644,247
AZ,2024-09-16,0.26436781609195403,261
AZ,2024-09-17,0.2612244897959184,245
AZ,2024-09-18,0.251063829787234,235
AZ,2024-09-19,0.28634361233480177,227
AZ,2024-09-20,0.2875536480686695,233
AZ,2024-09-21,0.2920353982300885,226
AZ,2024-09-22,0.29545454545454547,220
AZ,2024-09-23,0.26291079812206575,213
AZ,2024-09-24,0.26976744186046514,215
AZ,2024-09-25,0.27102803738317754,214
AZ,2024-09-26,0.27586206896551724,232
AZ,2024-09-27,0.2850678733031674,221
AZ,2024-09-28,0.30414746543778803,217
AZ,2024-09-29,0.30917874396135264,207
AZ,2024-09-30,0.325,200
AZ,2024-10-01,0.3105263157894737,190
AZ,2024-10-02,,
AZ,2024-10-03,0.28735632183908044,174
AZ,2024-10-04,0.27380952380952384,168
AZ,2024-10-05,0.27044025157232704,159
AZ,2024-10-06,0.2839506172839506,162
AZ,2024-10-07,0.31137724550898205,167
AZ,2024-10-08,0.28402366863905326,169
AZ,2024-10-09,0.2976190476190476,168
AZ,2024-10-10,0.30246913580246915,162
AZ,2024-10-11,0.2926829268292683,164
AZ,2024-10-12,0.2976190476190476,168
AZ,2024-10-13,0.27710843373493976,166
AZ,2024-10-14,0.25517241379310346,145
AZ,2024-10-15,0.2876712328767123,146
AZ,2024-10-16,0.2676056338028169,142
AZ,2024-10-17,0.271523178807947,151
AZ,2024-10-18,0.29605263157894735,152
AZ,2024-10-19,0.2679738562091503,153
AZ,2024-10-20,0.26666666666666666,150
AZ,2024-10-21,0.25925925925925924,162
AZ,2024-10-22,0.25766871165644173,163
AZ,2024-10-23,0.2804878048780488,164
AZ,2024-10-24,0.2532467532467532,154
AZ,2024-10-25,0.22727272727272727,
AZ,2024-10-26,0.24503311258278146,151
AZ,2024-10-27,0.24516129032258063,155
AZ,2024-10-28,0.2328767123287671,146
AZ,2024-10-29,0.24285714285714285,140
AZ,2024-10-30,0.21481481481481482,135
AZ,2024-10-31,0.2230769230769231,130
AZ,2024-11-01,0.23015873015873015,126
AZ,2024-11-02,0.2074074074074074,135
AZ,2024-11-03,0.24087591240875914,137
AZ,2024-11-04,0.2549019607843137,153
AZ,2024-11-05,0.2631578947368421,152
AZ,2024-11-06,0.2754491017964072,167
AZ,2024-11-07,0.2857142857142857,189
AZ,2024-11-08,0.30434782608695654,184
AZ,2024-11-09,0.3050847457627119,177
AZ,2024-11-10,0.3023255813953488,172
AZ,2024-11-11,0.3048128342245989,187
AZ,2024-11-12,0.27884615384615385,208
AZ,2024-11-13,0.291866028708134,209
AZ,2024-11-14,0.3142857142857143,210
AZ,2024-11-15,0.29918032786885246,244
AZ,2024-11-16,0.296,250
AZ,2024-11-17,0.2765151515151515,264
AZ,2024-11-18,0.27756653992395436,263
AZ,2024-11-19,0.2867647058823529,272
AZ,2024-11-20,0.2704626334519573,281
AZ,2024-11-21,0.24041811846689895,287
AZ,2024-11-22,0.24210526315789474,285
AZ,2024-11-23,0.24573378839590443,293
AZ,2024-11-24,0.24199288256227758,281
AZ,2024-11-25,0.23843416370106763,
AZ,2024-11-26,0.22140221402214022,271
AZ,2024-11-27,0.23507462686567165,268
AZ,2024-11-28,0.2510822510822511,231
AZ,2024-11-29,0.26291079812206575,213
AZ,2024-11-30,0.2616822429906542,214
AZ,2024-12-01,0.28169014084507044,213
AZ,2024-12-02,0.28640776699029125,206
AZ,2024-12-03,0.2857142857142857,217
AZ,2024-12-04,0.2570093457943925,214
AZ,2024-12-05,0.24896265560165975,241
AZ,2024-12-06,0.24,250
AZ,2024-12-07,0.23140495867768596,242
AZ,2024-12-08,0.2131782945736434,258
AZ,2024-12-09,0.19140625,256
AZ,2024-12-10,0.18828451882845187,239
AZ,2024-12-11,0.19574468085106383,235
AZ,2024-12-12,0.19183673469387755,245
AZ,2024-12-13,0.17786561264822134,253
AZ,2024-12-14,0.19291338582677164,254
AZ,2024-12-15,0.19008264462809918,242
AZ,2024-12-16,0.18110236220472442,254
AZ,2024-12-17,0.17254901960784313,255
AZ,2024-12-18,0.1724137931034483,261
AZ,2024-12-19,0.15476190476190477,252
AZ,2024-12-20,0.1626984126984127,
AZ,2024-12-21,0.16117216117216118,273
AZ,2024-12-22,0.17437722419928825,281
AZ,2024-12-23,0.18478260869565216,276
AZ,2024-12-24,0.18702290076335878,262
AZ,2024-12-26,0.20085470085470086,234
AZ,2024-12-27,0.1968503937007874,254
AZ,2024-12-28,0.1776061776061776,259
AZ,2024-12-29,0.16541353383458646,266
AZ,2024-12-30,0.15901060070671377,283
AZ,2024-12-31,0.16363636363636364,275
AZ,2025-01-01,0.1624548736462094,277
AZ,2025-01-02,0.15771812080536912,298
AZ,2025-01-03,0.13588850174216027,287
AZ,2025-01-04,0.14705882352941177,272
AZ,2025-01-05,0.12867647058823528,
AZ,2025-01-06,0.125,256
AZ,2025-01-07,0.12177121771217712,271
AZ,2025-01-08,0.11708860759493671,316
AZ,2025-01-09,0.10726643598615918,289
AZ,2025-01-10,0.11029411764705882,272
AZ,2025-01-11,0.11811023622047244,254
AZ,2025-01-12,0.12875536480686695,233
AZ,2025-01-13,0.1111111111111111,225
AZ,2025-01-14,0.12340425531914893,235
AZ,2025-01-15,0.14601769911504425,226
AZ,2025-01-16,0.17370892018779344,213
AZ,2025-01-17,0.18,200
AZ,2025-01-18,0.16,
AZ,2025-01-19,0.175,
AZ,2025-01-20,0.1989247311827957,186
AZ,2025-01-21,0.18232044198895028,181
AZ,2025-01-22,0.15294117647058825,170
AZ,2025-01-23,0.12727272727272726,165
AZ,2025-01-24,0.1144578313253012,166
AZ,2025-01-25,0.11904761904761904,168
AZ,2025-01-26,0.12121212121212122,165
AZ,2025-01-27,0.1524390243902439,164
AZ,2025-01-28,0.15204678362573099,171
AZ,2025-01-29,0.16393442622950818,183
AZ,2025-01-30,0.16201117318435754,179
AZ,2025-01-31,0.1787709497206704,
AZ,2025-02-01,0.16853932584269662,178
AZ,2025-02-02,0.1657754010695187,187
AZ,2025-02-03,0.13513513513513514,185
AZ,2025-02-04,0.14857142857142858,175
AZ,2025-02-05,0.1377245508982036,167
AZ,2025-02-06,0.14534883720930233,172
AZ,2025-02-07,0.13142857142857142,175
AZ,2025-02-08,0.14124293785310735,177
AZ,2025-02-09,0.1206896551724138,174
AZ,2025-02-10,0.11891891891891893,185
AZ,2025-02-11,0.09644670050761421,197
AZ,2025-02-12,0.08808290155440414,193
AZ,2025-02-13,0.07692307692307693,195
AZ,2025-02-14,0.07894736842105263,190
AZ,2025-02-15,0.07027027027027027,185
AZ,2025-02-16,0.06217616580310881,193
AZ,2025-02-17,0.062146892655367235,177
AZ,2025-02-18,0.059602649006622516,151
AZ,2025-02-19,0.06711409395973154,149
AZ,2025-02-20,0.08148148148148149,135
AZ,2025-02-21,0.07971014492753623,138
AZ,2025-02-22,0.0738255033557047,149
AZ,2025-02-23,0.09859154929577464,142
AZ,2025-02-24,0.09210526315789473,152
AZ,2025-02-25,0.09032258064516129,155
AZ,2025-02-26,0.0880503144654088,159
AZ,2025-02-27,0.07738095238095238,168
AZ,2025-02-28,0.08176100628930817,159
AZ,2025-03-01,0.08571428571428572,140
AZ,2025-03-02,0.07462686567164178,134
AZ,2025-03-03,0.08,125
AZ,2025-03-04,0.09923664122137404,131
AZ,2025-03-05,0.14516129032258066,124
AZ,2025-03-06,0.16379310344827586,116
AZ,2025-03-07,0.16666666666666666,108
AZ,2025-03-08,0.15789473684210525,114
AZ,2025-03-09,0.1592920353982301,113
AZ,2025-03-10,0.1588785046728972,107
AZ,2025-03-11,0.14018691588785046,
AZ,2025-03-12,0.12745098039215685,102
AZ,2025-03-13,0.1134020618556701,97
AZ,2025-03-14,0.13861386138613863,101
AZ,2025-03-15,0.16129032258064516,93
AZ,2025-03-16,0.14893617021276595,94
AZ,2025-03-17,0.14705882352941177,102
AZ,2025-03-18,0.15730337078651685,89
AZ,2025-03-19,0.12359550561797752,
AZ,2025-03-20,0.13186813186813187,91
AZ,2025-03-21,0.11702127659574468,94
AZ,2025-03-22,0.08823529411764706,102
AZ,2025-03-23,0.11458333333333333,96
AZ,2025-03-24,0.12222222222222222,90
AZ,2025-03-25,0.11764705882352941,85
AZ,2025-03-26,0.13580246913580246,81
AZ,2025-03-27,0.13157894736842105,76
AZ,2025-03-28,0.10810810810810811,74
AZ,2025-03-29,0.11267605633802817,71
AZ,2025-03-30,0.08450704225352113,
AZ,2025-03-31,0.0821917808219178,73
AZ,2025-04-01,0.0759493670886076,79
AZ,2025-04-02,0.0641025641025641,78
AZ,2025-04-03,0.058823529411764705,85
AZ,2025-04-04,0.09090909090909091,88
AZ,2025-04-05,0.0963855421686747,83
AZ,2025-04-06,0.12048192771084337,
AZ,2025-04-07,0.10344827586206896,87
AZ,2025-04-08,0.13095238095238096,84
AZ,2025-04-09,0.1518987341772152,79
AZ,2025-04-10,0.14285714285714285,77
AZ,2025-04-11,0.08860759493670886,79
AZ,2025-04-12,0.0875,80
AZ,2025-04-13,0.07142857142857142,84
AZ,2025-04-14,0.1038961038961039,77
AZ,2025-04-15,0.10975609756097561,82
AZ,2025-04-16,0.08139534883720931,86
AZ,2025-04-17,0.11363636363636363,88
AZ,2025-04-18,0.15,80
AZ,2025-04-19,0.15853658536585366,82
AZ,2025-04-20,0.17105263157894737,76
AZ,2025-04-21,0.16901408450704225,71
AZ,2025-04-22,0.15492957746478872,
AZ,2025-04-23,0.2,80
AZ,2025-04-24,0.1891891891891892,74
AZ,2025-04-25,0.1518987341772152,79
AZ,2025-04-26,,
AZ,2025-04-27,0.1566265060240964,83
AZ,2025-04-28,0.16666666666666666,90
AZ,2025-04-29,0.1728395061728395,81
AZ,2025-04-30,0.17391304347826086,69
AZ,2025-05-01,0.17142857142857143,70
AZ,2025-05-02,0.22033898305084745,59
AZ,2025-05-03,0.22413793103448276,58
AZ,2025-05-04,0.22641509433962265,53
AZ,2025-05-05,0.2222222222222222,45
AZ,2025-05-06,0.23636363636363636,55
AZ,2025-05-07,0.24074074074074073,54
AZ,2025-05-08,0.25,52
AZ,2025-05-09,0.21428571428571427,56
AZ,2025-05-10,,
AZ,2025-05-11,0.2,55
AZ,2025-05-12,0.1896551724137931,58
AZ,2025-05-13,0.16363636363636364,55
AZ,2025-05-14,0.10714285714285714,56
AZ,2025-05-15,0.10344827586206896,58
AZ,2025-05-16,0.13793103448275862,
AZ,2025-05-17,0.125,56
AZ,2025-05-18,0.1206896551724138,58
AZ,2025-05-20,0.11320754716981132,53
AZ,2025-05-21,0.14285714285714285,56
AZ,2025-05-22,49,
AZ,2025-05-23,0.14893617021276595,47
AZ,2025-05-24,0.17647058823529413,51
AZ,2025-05-27,0.18518518518518517,54
AZ,2025-05-28,0.17543859649122806,57
AZ,2025-05-29,0.19047619047619047,63
AZ,2025-05-30,0.18333333333333332,60
AZ,2025-05-31,0.16393442622950818,61
AZ,2025-06-01,0.1694915254237288,59
AZ,2025-06-02,0.15714285714285714,70
AZ,2025-06-03,0.16923076923076924,65
AZ,2025-06-04,0.2,60
AZ,2025-06-05,0.21153846153846154,52
AZ,2025-06-06,0.21052631578947367,57
AZ,2025-06-07,0.24,50
AZ,2025-06-08,0.22,
AZ,2025-06-09,0.2549019607843137,51
AZ,2025-06-10,0.25,48
AZ,2025-06-11,0.22916666666666666,
AZ,2025-06-12,0.24528301886792453,53
AZ,2025-06-13,0.21153846153846154,52
AZ,2025-06-14,0.21568627450980393,51
AZ,2025-06-15,0.19148936170212766,47
AZ,2025-06-16,0.225,40
AZ,2025-06-17,0.2926829268292683,41
AZ,2025-06-18,0.2857142857142857,35
AZ,2025-06-19,0.21212121212121213,33
AZ,2025-06-20,0.3235294117647059,34
AZ,2025-06-21,0.2702702702702703,37
AZ,2025-06-22,0.2777777777777778,36
AZ,2025-06-23,0.19047619047619047,42
AZ,2025-06-24,0.21739130434782608,46
AZ,2025-06-25,0.2,50
AZ,2025-06-26,0.2545454545454545,55
AZ,2025-06-27,0.17543859649122806,57
AZ,2025-06-28,0.18181818181818182,55
AZ,2025-06-29,0.17857142857142858,56
AZ,2025-06-30,0.2,50
AZ,2025-07-01,0.1956521739130435,46
AZ,2025-07-02,0.24444444444444444,45
AZ,2025-07-03,0.18421052631578946,38
AZ,2025-07-05,0.24242424242424243,33
CA,2021-05-07,0.03814532256869862,13501
CA,2021-05-08,0.03707968678028558,13026
CA,2021-05-09,0.03517626366903724,13077
CA,2021-05-10,0.03351359585650088,13129
CA,2021-05-11,0.029794313369630974,13224
CA,2021-05-12,0.028616852146263912,13209
CA,2021-05-13,0.026256224535989137,13254
CA,2021-05-14,0.02602656083040757,13102
CA,2021-05-15,0.025458715596330277,13080
CA,2021-05-16,0.024743833017077797,13175
CA,2021-05-17,0.025084745762711864,13275
CA,2021-05-18,0.024060375102742285,13383
CA,2021-05-19,0.023624981368311225,13418
CA,2021-05-20,0.02243638006324349,13282
CA,2021-05-21,0.020891893945149283,13163
CA,2021-05-22,0.020572040379320894,13076
CA,2021-05-23,0.019264990328820116,12925
CA,2021-05-24,0.016827672172016205,12836
CA,2021-05-25,0.015463108320251178,12740
CA,2021-05-26,0.014362238956602748,12881
CA,2021-05-27,0.01472809667673716,13240
CA,2021-05-28,0.0157346531727857,13537
CA,2021-05-29,0.016017797552836485,13485
CA,2021-05-30,0.01534811299770149,13487
CA,2021-05-31,0.016033100594776313,11601
CA,2021-06-01,0.018362244100640725,12798
CA,2021-06-02,0.017819389912413167,13244
CA,2021-06-03,0.017243888242142024,13744
CA,2021-06-04,0.01627333568157802,14195
CA,2021-06-05,0.015158629016030585,14909
CA,2021-06-06,0.015336642484408807,15714
CA,2021-06-07,0.015371150374705978,18281
CA,2021-06-08,0.013531723750701852,17810
CA,2021-06-09,0.012846404128800629,17826
CA,2021-06-10,0.012935820564068399,18012
CA,2021-06-11,0.01239829523440527,18067
CA,2021-06-12,0.012211817534636658,18261
CA,2021-06-13,0.012553448086832585,18242
CA,2021-06-14,0.011787175989085949,18325
CA,2021-06-15,0.011433646000999057,18017
CA,2021-06-16,0.012632049633894136,17891
CA,2021-06-17,0.012775776677172446,17768
CA,2021-06-18,0.012898542632196102,17909
CA,2021-06-19,0.013416765319352838,17739
CA,2021-06-20,0.013077143676512762,17435
CA,2021-06-21,0.0135275155422519,17372
CA,2021-06-22,0.014488570768875548,17324
CA,2021-06-23,0.013324222753672703,17562
CA,2021-06-24,0.013077053153711741,17741
CA,2021-06-25,0.014398644833427442,17710
CA,2021-06-26,0.014542391914654689,17810
CA,2021-06-27,0.014865606143719144,18230
CA,2021-06-28,0.016057139788410935,18621
CA,2021-06-29,0.016738152526414897,19118
CA,2021-06-30,0.018304530115553736,19558
CA,2021-07-01,0.01985753317720531,20496
CA,2021-07-02,0.01917100922694459,20917
CA,2021-07-03,0.0195101484239786,19067
CA,2021-07-04,0.020763119884448723,16616
CA,2021-07-05,0.023263929277654995,17194
CA,2021-07-06,0.02749120038839665,16478
CA,2021-07-07,0.03252189592993302,15528
CA,2021-07-08,0.03756531563338512,14162
CA,2021-07-09,0.04557017225089033,13759
CA,2021-07-10,0.04915936840759445,15643
CA,2021-07-11,0.050950741973706484,17723
CA,2021-07-12,0.05668782035635831,16388
CA,2021-07-13,0.0593654042988741,16609
CA,2021-07-14,0.06310450577966502,16956
CA,2021-07-15,0.07001898624935274,17381
CA,2021-07-16,0.07435112773433072,17646
CA,2021-07-17,0.07713004484304933,17840
CA,2021-07-18,0.08064073728674091,18229
CA,2021-07-19,0.08802630183476509,18858
CA,2021-07-20,0.09238027597402597,19712
CA,2021-07-21,0.0962729912875121,20660
CA,2021-07-22,0.09798364616242335,21524
CA,2021-07-23,0.10113362492189593,22406
CA,2021-07-24,0.10453563714902808,23150
CA,2021-07-25,0.10763639437095888,23663
CA,2021-07-26,0.10921335551137977,24649
CA,2021-07-27,0.11268214131416676,25461
CA,2021-07-28,0.11532018579151755,26266
CA,2021-07-29,0.11817477018495957,27087
CA,2021-07-30,0.12091268415379088,27830
CA,2021-07-31,0.12225894729359918,28137
CA,2021-08-01,0.12204113978568722,29023
CA,2021-08-02,0.12493301178992497,29856
CA,2021-08-03,0.12718237101942065,30586
CA,2021-08-04,0.12926437520077097,31130
CA,2021-08-05,0.1301666613959078,31621
CA,2021-08-06,0.13076730973340825,32034
CA,2021-08-07,0.13229173137851774,32194
CA,2021-08-08,0.1338649957277129,31599
CA,2021-08-09,0.13803738317757008,32100
CA,2021-08-10,0.14171779141104293,32600
CA,2021-08-11,0.14167808740673063,32835
CA,2021-08-12,0.14518023308338604,33207
CA,2021-08-13,0.14765603911100447,33341
CA,2021-08-14,0.1473045944070711,33149
CA,2021-08-15,0.1474711839664244,32881
CA,2021-08-16,0.1486349848331648,32637
CA,2021-08-17,0.14683888511216858,32362
CA,2021-08-18,0.14573146042918989,32107
CA,2021-08-19,0.14247481108312343,31760
CA,2021-08-20,0.14122125297383029,31525
CA,2021-08-21,0.13983484829087184,31244
CA,2021-08-22,0.13951898981351907,30727
CA,2021-08-23,0.13509390467150315,29498
CA,2021-08-24,0.13219456529491477,28042
CA,2021-08-25,0.1312598248371884,26718
CA,2021-08-26,0.12953513600385713,24889
CA,2021-08-27,0.125762129669386,23290
CA,2021-08-28,0.12409693644261545,21870
CA,2021-08-29,0.12240783410138249,20832
CA,2021-08-30,0.11780850839227278,18946
CA,2021-08-31,0.115890926187118,17016
CA,2021-09-01,0.11272422248032005,15498
CA,2021-09-02,0.11044090191009623,13926
CA,2021-09-03,0.10757453666398066,12410
CA,2021-09-04,0.10748333755167468,11853
CA,2021-09-05,0.10631320032795846,10977
CA,2021-09-06,0.10063235935455735,9172
CA,2021-09-07,0.10718876693364976,10113
CA,2021-09-08,0.11140342919350449,11023
CA,2021-09-09,0.11092985318107668,12260
CA,2021-09-10,0.10954423202733155,13757
CA,2021-09-11,0.10993884819568578,14881
CA,2021-09-12,0.10870352486721391,16568
CA,2021-09-13,0.11360187949684303,20431
CA,2021-09-14,0.10879181642244955,21702
CA,2021-09-15,0.10561817697701252,22534
CA,2021-09-16,0.10305375978223885,23512
CA,2021-09-17,0.10059790107454948,23917
CA,2021-09-18,0.09914479751823593,23854
CA,2021-09-19,0.09850143121737666,23756
CA,2021-09-20,0.09624194095690533,23576
CA,2021-09-21,0.09607455763614499,23284
CA,2021-09-22,0.09503202354163061,23108
CA,2021-09-23,0.09621029572836802,22825
CA,2021-09-24,0.0984009840098401,22764
CA,2021-09-25,0.09867613536735052,22812
CA,2021-09-26,0.09987707437000615,22778
CA,2021-09-27,0.10025095760137366,22713
CA,2021-09-28,0.09691244642700954,22866
CA,2021-09-29,0.09497597204019223,22890
CA,2021-09-30,0.09257317605941459,
CA,2021-10-01,0.0908493006533082,22807
CA,2021-10-02,0.08823529411764706,22712
CA,2021-10-03,0.08654185800070646,22648
CA,2021-10-04,0.08219361161847909,22447
CA,2021-10-05,0.08156424581005586,22375
CA,2021-10-06,0.07947762868554503,22283
CA,2021-10-07,0.0777972420608184,22263
CA,2021-10-08,0.07811084948378917,22084
CA,2021-10-09,0.08059904697072838,22035
CA,2021-10-10,0.08124515039481492,21909
CA,2021-10-11,0.0817650283208478,21892
CA,2021-10-12,0.08095038824568745,21507
CA,2021-10-13,0.0824347663725902,21423
CA,2021-10-14,0.0816586470421738,21198
CA,2021-10-15,0.08085449033724895,21112
CA,2021-10-16,0.0787536218116183,21053
CA,2021-10-17,0.07737475139691259,21118
CA,2021-10-18,0.076759464952498,21157
CA,2021-10-19,0.07740901376579294,21212
CA,2021-10-20,0.0765419281770563,21191
CA,2021-10-21,0.07937695869778755,21379
CA,2021-10-22,0.08019200903571932,21249
CA,2021-10-23,0.08183398318222389,21287
